project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
Csv,15b,CSVFormat.java,1191,26,1,None,None,,0,already_found,already_found,succeed,155,8,44,succeed
Csv,16b,CSVParser.java,289,None,None,None,None,dead_code_never_executed,2,112,14,succeed,2,31,69,succeed
Csv,16b,CSVParser.java,357,92,19,31,69,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Csv,16b,CSVParser.java,523,16,1,9,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Csv,16b,CSVParser.java,571,None,None,None,None,dead_code_never_executed,-3,210,399,succeed,-8,106,111,succeed
Csv,1b,ExtendedBufferedReader.java,58,96,6,None,None,,0,already_found,already_found,succeed,-1,2,38,succeed
Csv,2b,CSVRecord.java,85,1,2,None,None,,0,already_found,already_found,succeed,-1,6,3,succeed
Csv,2b,CSVRecord.java,86,None,None,None,None,dead_code_never_executed,-1,1,2,succeed,-2,6,3,succeed
Csv,4b,CSVParser.java,288,1,1,None,None,,0,already_found,already_found,succeed,-37,43,86,succeed
Csv,3b,Lexer.java,90,10,3,58,154,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Csv,3b,Lexer.java,111,1,1,58,154,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Csv,5b,CSVPrinter.java,325,16,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Csv,5b,CSVPrinter.java,326,16,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Csv,6b,CSVRecord.java,180,2,3,None,None,,0,already_found,already_found,succeed,-124,1,103,succeed
Csv,6b,CSVRecord.java,182,2,3,None,None,,0,already_found,already_found,succeed,-126,1,103,succeed
Csv,7b,CSVParser.java,32,None,None,None,None,dead_code_never_executed,116,176,365,succeed,None,None,None,project_test_scenario
Csv,7b,CSVParser.java,371,5,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Csv,9b,CSVRecord.java,180,3,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Csv,8b,CSVFormat.java,316,5,2,None,None,,0,already_found,already_found,succeed,-142,1,1,succeed
Csv,8b,CSVFormat.java,665,7,1,None,None,,0,already_found,already_found,succeed,-491,1,1,succeed
Csv,8b,CSVFormat.java,666,2,3,None,None,,0,already_found,already_found,succeed,-492,1,1,succeed
Csv,8b,CSVFormat.java,667,2,3,None,None,,0,already_found,already_found,succeed,-493,1,1,succeed
Csv,8b,CSVFormat.java,668,2,3,None,None,,0,already_found,already_found,succeed,-494,1,1,succeed
Csv,8b,CSVFormat.java,669,1,1,None,None,,0,already_found,already_found,succeed,-495,1,1,succeed
Csv,8b,CSVFormat.java,670,None,None,None,None,dead_code_never_executed,-1,1,1,succeed,-496,1,1,succeed
Csv,8b,CSVFormat.java,671,None,None,None,None,dead_code_never_executed,-2,1,1,succeed,-497,1,1,succeed
JacksonXml,2b,XmlTokenStream.java,62,None,None,None,None,dead_code_never_executed,6,312,8,succeed,6,5,121,succeed
JacksonXml,2b,XmlTokenStream.java,311,252,23,5,121,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonXml,2b,XmlTokenStream.java,325,252,23,5,121,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonXml,2b,XmlTokenStream.java,330,164,17,None,None,,0,already_found,already_found,succeed,-4,5,121,succeed
JacksonXml,2b,XmlTokenStream.java,333,320,848,None,None,,0,already_found,already_found,succeed,-7,5,121,succeed
JacksonXml,2b,XmlTokenStream.java,506,None,None,None,None,dead_code_never_executed,-7,320,848,succeed,-73,5,121,succeed
JacksonXml,1b,FromXmlParser.java,510,258,21,None,None,,0,already_found,already_found,succeed,-13,5,62,succeed
JacksonXml,1b,FromXmlParser.java,514,165,2,None,None,,0,already_found,already_found,succeed,-17,5,62,succeed
JacksonXml,1b,FromXmlParser.java,550,1,4,None,None,,0,already_found,already_found,succeed,-53,5,62,succeed
JacksonXml,1b,FromXmlParser.java,551,1,4,None,None,,0,already_found,already_found,succeed,-54,5,62,succeed
JacksonXml,1b,FromXmlParser.java,552,1,4,None,None,,0,already_found,already_found,succeed,-55,5,62,succeed
JacksonXml,1b,FromXmlParser.java,553,1,4,None,None,,0,already_found,already_found,succeed,-56,5,62,succeed
JacksonXml,3b,FromXmlParser.java,668,None,None,None,None,,1,1,3,succeed,1,1,4,succeed
JacksonXml,3b,FromXmlParser.java,671,1,3,None,None,,0,already_found,already_found,succeed,-1,1,4,succeed
JacksonXml,5b,XmlSerializerProvider.java,59,13,3,None,None,,0,already_found,already_found,succeed,-17,1,54,succeed
JacksonXml,4b,XmlSerializerProvider.java,204,1,5,None,None,,0,already_found,already_found,succeed,-162,5,49,succeed
JacksonXml,4b,XmlSerializerProvider.java,205,1,5,None,None,,0,already_found,already_found,succeed,-163,5,49,succeed
JacksonXml,6b,ToXmlGenerator.java,843,None,None,None,None,dead_code_never_executed,-8,301,1034,succeed,-757,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,844,None,None,None,None,dead_code_never_executed,-9,301,1034,succeed,-758,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,845,None,None,None,None,dead_code_never_executed,-10,301,1034,succeed,-759,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,846,None,None,None,None,dead_code_never_executed,-11,301,1034,succeed,-760,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,847,None,None,None,None,dead_code_never_executed,-12,301,1034,succeed,-761,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,848,None,None,None,None,dead_code_never_executed,-13,301,1034,succeed,-762,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,849,None,None,None,None,dead_code_never_executed,-14,301,1034,succeed,-763,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,851,None,None,None,None,dead_code_never_executed,-16,301,1034,succeed,-765,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,866,None,None,None,None,dead_code_never_executed,11,301,1034,succeed,-780,5,61,succeed
JacksonXml,6b,ToXmlGenerator.java,867,None,None,None,None,dead_code_never_executed,10,301,1034,succeed,-781,5,61,succeed
Jsoup,7b,Document.java,5,None,None,None,None,dead_code_never_executed,11,1,1083,succeed,None,None,None,project_test_scenario
Jsoup,7b,Document.java,113,None,None,None,None,dead_code_never_executed,1,1,1083,succeed,None,None,None,project_test_scenario
Jsoup,7b,Document.java,137,None,None,None,None,dead_code_never_executed,4,1,1083,succeed,None,None,None,project_test_scenario
Jsoup,7b,Document.java,138,None,None,None,None,dead_code_never_executed,3,1,1083,succeed,None,None,None,project_test_scenario
Jsoup,6b,Entities.java,70,19,58,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Jsoup,6b,Entities.java,72,19,58,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Chart,6b,ShapeList.java,111,54,3,None,None,,0,already_found,already_found,succeed,-3,1,2,succeed
Chart,7b,TimePeriodValues.java	(revision 1086),299,None,None,None,None,live_line_never_executed,None,None,None,project_test_scenario,None,None,None,project_test_scenario
Chart,7b,TimePeriodValues.java	(revision 1086),301,None,None,None,None,live_line_never_executed,None,None,None,project_test_scenario,None,None,None,project_test_scenario
Chart,8b,Week.java,175,1,14,1,10,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,9b,TimeSeries.java,944,1,16,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Chart,10b,StandardToolTipTagFragmentGenerator.java,65,1,2,None,None,,0,already_found,already_found,succeed,-11,1,1,succeed
Chart,5b,XYSeries.java,544,None,None,None,None,dead_code_never_executed,2,5,6,succeed,2,1,2,succeed
Chart,5b,XYSeries.java,548,5,6,6,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,3b,TimeSeries.java,1057,1,10,1,13,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,1b,AbstractCategoryItemRenderer.java,1797,25,7,1,15,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,4b,XYPlot.java,4472,178,20,None,None,,0,already_found,already_found,succeed,57,214,79,succeed
Chart,4b,XYPlot.java,4493,145,5,None,None,,0,already_found,already_found,succeed,36,214,79,succeed
Chart,12b,MultiplePiePlot.java,145,5,22,3,715,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,11b,ShapeUtilities.java,275,1,18,1,18,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,16b,DefaultIntervalCategoryDataset.java,207,1,2,7,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,16b,DefaultIntervalCategoryDataset.java,208,1,2,7,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,16b,DefaultIntervalCategoryDataset.java,338,27,4,7,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,17b,TimeSeries.java,857,2,1,None,None,,0,already_found,already_found,succeed,104,1,67,succeed
Chart,15b,PiePlot.java,1378,996,10206,None,None,,0,already_found,already_found,succeed,673,1,9,succeed
Chart,15b,PiePlot.java,2051,26,11,1,9,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,15b,PiePlot.java,2053,996,10206,None,None,,0,already_found,already_found,succeed,-2,1,9,succeed
Chart,14b,CategoryPlot.java,2166,1,26,None,None,,0,already_found,already_found,succeed,34,47,556,succeed
Chart,14b,CategoryPlot.java,2448,1,26,None,None,,0,already_found,already_found,succeed,-189,47,556,succeed
Chart,14b,XYPlot.java,2293,1,26,None,None,,0,already_found,already_found,succeed,-838,47,556,succeed
Chart,14b,XYPlot.java,2529,1,26,None,None,,0,already_found,already_found,succeed,-1074,47,556,succeed
Chart,13b,BorderArrangement.java,454,1,66,None,None,,0,already_found,already_found,succeed,-131,1,144,succeed
Chart,19b,CategoryPlot.java,698,1,6,1,586,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,19b,CategoryPlot.java,973,1,6,1,586,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,21b,DefaultBoxAndWhiskerCategoryDataset.java,157,None,None,None,None,dead_code_never_executed,1,26,60,succeed,2,5,44,succeed
Chart,21b,DefaultBoxAndWhiskerCategoryDataset.java,188,None,None,None,None,dead_code_never_executed,1,26,60,succeed,1,5,44,succeed
Chart,21b,DefaultBoxAndWhiskerCategoryDataset.java,741,6,7,None,None,,0,already_found,already_found,succeed,30,5,44,succeed
Chart,21b,DefaultBoxAndWhiskerCategoryDataset.java,742,None,None,None,None,dead_code_never_executed,-1,6,7,succeed,29,5,44,succeed
Chart,24b,GrayPaintScale.java,126,1,4,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,25b,StatisticalBarRenderer.java,259,None,None,None,None,dead_code_never_executed,-1,2557,192,succeed,-1,331,28,succeed
Chart,25b,StatisticalBarRenderer.java,315,2557,192,331,28,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,25b,StatisticalBarRenderer.java,344,None,None,None,None,dead_code_never_executed,-1,2557,192,succeed,-28,359,4,succeed
Chart,25b,StatisticalBarRenderer.java,403,None,None,None,None,dead_code_never_executed,-1,2897,177,succeed,-1,331,28,succeed
Chart,25b,StatisticalBarRenderer.java,459,2897,177,331,28,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,25b,StatisticalBarRenderer.java,487,None,None,None,None,dead_code_never_executed,-1,2897,177,succeed,-27,359,4,succeed
Chart,23b,MinMaxCategoryRenderer.java,435,None,None,None,None,dead_code_never_executed,13,116,141,succeed,-264,1,25,succeed
Chart,20b,ValueMarker.java,95,5,2,1,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,22b,KeyedObjects2D.java,231,63,9,16,3,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,22b,KeyedObjects2D.java,233,63,9,None,None,,0,already_found,already_found,succeed,-1,16,3,succeed
Chart,22b,KeyedObjects2D.java,318,None,None,None,None,dead_code_never_executed,-4,40,17,succeed,-4,19,8,succeed
Chart,22b,KeyedObjects2D.java,319,None,None,None,None,dead_code_never_executed,-5,40,17,succeed,-5,19,8,succeed
Chart,22b,KeyedObjects2D.java,320,None,None,None,None,dead_code_never_executed,-6,40,17,succeed,-6,19,8,succeed
Chart,22b,KeyedObjects2D.java,345,40,17,30,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,22b,KeyedObjects2D.java,378,2,10,None,None,,0,already_found,already_found,succeed,-33,30,34,succeed
Gson,3b,ConstructorConstructor.java,36,None,None,None,None,dead_code_never_executed,11,227,71,succeed,11,48,158,succeed
Gson,3b,ConstructorConstructor.java,175,31,1,48,158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,18b,DefaultKeyedValues.java,318,1,6,None,None,,0,already_found,already_found,succeed,15,2,1,succeed
Chart,18b,DefaultKeyedValues.java,320,None,None,None,None,live_line_never_executed,-1,13,3,succeed,13,2,1,succeed
Chart,18b,DefaultKeyedValues.java,335,7,1,None,None,,0,already_found,already_found,succeed,-2,2,1,succeed
Chart,18b,DefaultKeyedValues2D.java,455,8,5,None,None,,0,already_found,already_found,succeed,-43,42,155,succeed
Chart,18b,DefaultKeyedValues2D.java,456,8,5,None,None,,0,already_found,already_found,succeed,-44,42,155,succeed
Chart,18b,DefaultKeyedValues2D.java,458,8,5,None,None,,0,already_found,already_found,succeed,-46,42,155,succeed
Gson,5b,ISO8601Utils.java,207,36,70,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,1b,TypeInfoFactory.java,80,2,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,1b,TypeInfoFactory.java,109,None,None,None,None,dead_code_never_executed,-7,424,1393,succeed,None,None,None,project_test_scenario
Gson,1b,TypeInfoFactory.java,110,None,None,None,None,dead_code_never_executed,7,424,1393,succeed,None,None,None,project_test_scenario
Gson,1b,TypeInfoFactory.java,111,None,None,None,None,dead_code_never_executed,6,424,1393,succeed,None,None,None,project_test_scenario
Gson,1b,TypeInfoFactory.java,112,None,None,None,None,dead_code_never_executed,5,424,1393,succeed,None,None,None,project_test_scenario
Gson,1b,TypeInfoFactory.java,113,None,None,None,None,live_line_never_executed,4,424,1393,succeed,None,None,None,project_test_scenario
Chart,2b,DatasetUtilities.java,755,86,8,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,2b,DatasetUtilities.java,757,86,8,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,2b,DatasetUtilities.java,761,137,16548,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,2b,DatasetUtilities.java,1242,77,9,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,2b,DatasetUtilities.java,1244,77,9,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,2b,DatasetUtilities.java,1248,137,16548,10,1158,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Chart,26b,Axis.java,1190,260,123,None,None,,0,already_found,already_found,succeed,1,1,26,succeed
Chart,26b,Axis.java,1192,132,5,1,26,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,8b,UnsafeAllocator.java,23,None,None,None,None,dead_code_never_executed,7,2,7,succeed,25,1,1,succeed
Gson,8b,UnsafeAllocator.java,48,1,1,1,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,8b,UnsafeAllocator.java,71,None,None,None,None,dead_code_never_executed,-23,1,1,succeed,-23,1,1,succeed
Gson,8b,UnsafeAllocator.java,90,None,None,None,None,dead_code_never_executed,-42,1,1,succeed,-42,1,1,succeed
Gson,8b,UnsafeAllocator.java,110,None,None,None,None,dead_code_never_executed,-62,1,1,succeed,-62,1,1,succeed
Gson,2b,TypeAdapters.java,833,1,1,2,364,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,2b,TypeAdapters.java,835,None,None,None,None,dead_code_never_executed,-2,1,1,succeed,-2,2,364,succeed
Gson,9b,JsonTreeWriter.java,162,None,None,None,None,dead_code_never_executed,2,233,2521,succeed,None,None,None,project_test_scenario
Gson,9b,JsonWriter.java,476,None,None,None,None,dead_code_never_executed,-8,1,2,succeed,-20,1,51,succeed
Gson,9b,TypeAdapters.java,165,233,2521,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,9b,TypeAdapters.java,166,233,2521,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,9b,TypeAdapters.java,167,233,2521,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,9b,TypeAdapters.java,168,None,None,None,None,live_line_never_executed,-1,233,2521,succeed,None,None,None,project_test_scenario
Gson,12b,JsonTreeReader.java,257,2,3,None,None,,0,already_found,already_found,succeed,34,1,22,succeed
Gson,12b,JsonTreeReader.java,262,2,3,None,None,,0,already_found,already_found,succeed,29,1,22,succeed
Gson,12b,JsonTreeReader.java,264,349,2455,None,None,,0,already_found,already_found,succeed,27,1,22,succeed
